schema,table,column,position,data_type,max_length,precision,nullable,default,is_pk,fk_references,is_unique
company_target,vw_company_authorization,blog_active,7,boolean,,,YES,,,,
company_target,vw_company_authorization,aligned_domains,8,integer,,32,YES,,,,
company_target,vw_company_authorization,primary_pressure,9,text,,,YES,,,,
company_target,vw_company_authorization,total_magnitude,10,integer,,32,YES,,,,
company_target,vw_company_authorization,band_capped_by,11,text,,,YES,,,,
dol,column_metadata,id,1,integer,,32,NO,nextval('dol.column_metadata_id_seq'::regclass),PK,,
dol,column_metadata,table_name,2,character varying,50,,NO,,,,UNIQUE
dol,column_metadata,column_name,3,character varying,100,,NO,,,,UNIQUE
dol,column_metadata,column_id,4,character varying,100,,NO,,,,
dol,column_metadata,description,5,text,,,NO,,,,
dol,column_metadata,category,6,character varying,50,,YES,,,,
dol,column_metadata,data_type,7,character varying,50,,NO,,,,
dol,column_metadata,format_pattern,8,character varying,100,,YES,,,,
